synthetic,date,machine_id,operator_id,weather,task_type,terrain,state,rpm,fuel_rate_lph,hyd_temp,speed_kmh,idle_min,payload_t,cycle_s
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1539.707,19.104,60.18,0.0,0.0,6.963,45.14
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1433.645,18.182,63.928,0.0,0.0,7.266,36.235
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1507.658,19.138,66.611,0.0,0.0,7.704,39.893
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1507.4,20.871,63.379,0.0,0.0,7.649,43.687
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1453.255,16.598,63.284,3.054,0.0,6.257,40.838
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1485.258,18.2,65.251,0.0,0.0,8.232,40.601
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1417.399,17.222,60.851,0.0,0.0,6.848,42.587
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1516.868,21.027,61.819,0.0,0.0,7.52,40.786
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1513.94,19.321,65.129,0.0,0.0,7.349,37.804
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1621.065,19.647,60.408,3.223,0.0,6.677,36.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1463.956,17.357,64.613,0.0,0.0,6.681,40.763
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1566.667,21.177,61.218,0.0,0.0,7.59,43.897
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1489.0,17.611,62.203,0.0,0.0,6.232,40.674
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1563.167,18.934,62.755,0.0,0.0,6.839,45.616
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1430.371,15.599,65.915,0.0,0.0,6.827,35.605
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1595.679,18.887,64.979,0.0,0.0,8.353,41.135
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1388.74,19.388,61.858,0.0,0.0,6.45,40.194
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1505.764,18.928,65.217,0.0,0.0,7.456,42.223
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1443.092,18.495,61.843,0.0,0.0,7.907,42.905
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1572.208,20.23,61.44,2.843,0.0,6.601,40.992
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,working,1390.615,16.4,62.663,0.0,0.0,7.478,35.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,idle,807.018,4.044,55.593,0.0,11.421,7.478,35.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,idle,802.594,4.07,56.757,0.0,5.694,7.478,35.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,idle,825.162,4.503,59.215,0.0,3.669,7.478,35.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,idle,820.256,4.171,55.794,0.0,2.775,7.478,35.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,idle,781.438,4.959,58.113,0.0,2.23,7.478,35.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,idle,810.135,3.442,56.977,0.0,3.732,7.478,35.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,idle,810.778,3.838,58.196,0.0,3.875,7.478,35.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,idle,782.212,4.346,55.816,0.0,2.292,7.478,35.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,idle,830.153,4.121,60.731,0.0,6.432,7.478,35.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,idle,861.526,4.156,55.126,0.0,5.539,7.478,35.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,idle,807.889,4.513,59.054,0.0,2.719,7.478,35.417
1,2026-07-07,CAT320-042,OP-104,clear,load_truck,firm,idle,855.583,4.121,59.527,0.0,3.205,7.478,35.417
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1536.857,20.103,63.904,0.0,0.0,7.189,45.451
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1449.281,18.117,60.89,0.0,0.0,7.592,41.965
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1500.05,19.627,62.772,0.0,0.0,7.009,47.377
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1447.206,17.931,64.135,0.0,0.0,7.569,46.998
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1432.285,19.377,62.178,0.0,0.0,6.523,44.329
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1451.469,20.186,63.478,0.0,0.0,8.139,42.515
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1525.608,20.059,63.603,0.0,0.0,7.601,41.3
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1429.159,18.781,65.824,0.0,0.0,6.773,42.752
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1452.311,18.871,64.876,0.0,0.0,6.896,44.019
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1488.86,17.333,63.2,0.0,0.0,6.679,43.731
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1491.202,19.865,62.488,0.0,0.0,7.486,44.035
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1503.629,18.662,63.198,0.0,0.0,6.79,45.345
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1411.626,16.229,60.631,0.0,0.0,7.448,46.463
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1416.624,16.411,63.241,0.0,0.0,7.538,43.084
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1462.584,19.483,61.86,0.0,0.0,7.228,43.945
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1487.537,17.776,62.861,0.0,0.0,7.694,45.174
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1437.913,18.72,62.681,2.449,0.0,7.575,47.024
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1394.578,16.489,59.435,0.0,0.0,7.018,47.832
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1339.798,15.346,62.653,0.0,0.0,7.325,46.939
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1393.677,18.64,60.742,0.0,0.0,6.054,44.119
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1577.879,18.665,60.745,3.548,0.0,7.564,42.564
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1436.847,17.798,60.065,0.0,0.0,7.42,47.283
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1484.922,21.005,61.524,2.404,0.0,6.909,48.491
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1494.172,20.3,62.776,0.0,0.0,6.836,43.962
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1470.486,17.832,64.804,0.0,0.0,6.854,42.95
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1430.908,16.937,63.327,0.0,0.0,7.732,41.53
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1423.433,18.115,62.308,0.0,0.0,7.415,46.246
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1513.278,21.701,61.974,2.627,0.0,7.821,48.063
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1491.432,19.784,63.049,0.0,0.0,6.309,46.08
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1357.839,16.977,64.188,0.0,0.0,6.888,45.727
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1432.259,19.468,62.501,0.0,0.0,7.326,43.243
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1478.089,17.275,61.601,0.0,0.0,6.084,42.412
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1523.02,17.813,63.783,3.441,0.0,7.698,45.371
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1470.706,19.451,61.538,2.52,0.0,7.28,47.984
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1513.353,19.94,60.424,0.0,0.0,7.104,46.154
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1560.52,18.987,65.561,2.565,0.0,6.345,48.392
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1466.977,18.298,60.982,0.0,0.0,6.682,45.68
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1520.609,17.634,63.82,0.0,0.0,7.819,41.181
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1503.914,18.372,64.924,2.647,0.0,7.911,49.01
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1541.989,21.104,62.478,0.0,0.0,6.358,47.165
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1538.581,18.434,59.989,0.0,0.0,6.987,47.582
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,working,1436.745,17.529,63.675,0.0,0.0,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,813.352,3.819,57.105,0.0,3.296,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,829.232,3.889,55.474,0.0,3.454,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,800.881,5.066,56.978,0.0,3.064,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,759.448,4.468,54.748,0.0,3.381,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,843.119,3.916,57.855,0.0,5.003,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,785.482,3.624,56.568,0.0,7.226,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,824.027,4.035,56.24,0.0,3.172,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,769.702,4.24,55.786,0.0,5.041,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,798.07,3.63,57.955,0.0,3.39,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,852.07,4.076,54.343,0.0,3.729,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,812.927,3.834,54.166,0.0,2.954,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,833.947,4.221,54.434,0.0,10.04,7.224,48.086
1,2026-07-08,CAT320-042,OP-104,clear,load_truck,soft,idle,817.61,3.773,55.192,0.0,1.905,7.224,48.086
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1617.954,19.964,71.277,0.0,0.0,4.052,66.63
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1573.022,18.84,67.062,0.0,0.0,4.349,68.49
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1394.66,17.769,69.73,0.0,0.0,4.324,73.873
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1346.794,17.247,69.761,0.0,0.0,4.766,67.672
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1524.93,19.254,73.853,0.0,0.0,4.042,68.068
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1508.785,18.736,65.934,0.0,0.0,3.929,67.626
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1502.591,20.098,74.212,0.0,0.0,4.181,70.246
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1505.433,17.755,70.657,2.878,0.0,3.693,69.703
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1445.962,19.655,67.092,0.0,0.0,4.133,69.646
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1409.444,16.797,71.696,0.0,0.0,3.295,72.943
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1594.219,18.789,73.946,0.0,0.0,3.976,77.281
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1431.105,18.766,70.833,0.0,0.0,4.351,74.461
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1583.342,19.026,66.828,0.0,0.0,4.44,77.581
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1423.765,20.302,67.846,2.748,0.0,4.57,77.732
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1453.549,18.861,67.842,0.0,0.0,3.956,70.485
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1515.556,18.779,74.51,0.0,0.0,3.904,65.196
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1404.542,18.039,71.885,0.0,0.0,4.439,71.893
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1458.655,18.661,70.528,0.0,0.0,4.544,82.937
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1547.808,17.909,75.906,0.0,0.0,4.195,62.268
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1418.113,17.364,70.446,0.0,0.0,4.586,67.792
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1638.022,20.462,68.554,3.696,0.0,4.489,68.278
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1498.074,18.491,74.325,0.0,0.0,4.126,77.867
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1439.999,16.586,71.667,0.0,0.0,3.888,68.114
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1539.208,18.884,71.937,0.0,0.0,4.067,72.873
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1452.373,15.653,71.231,0.0,0.0,4.473,75.495
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1440.026,16.788,68.859,0.0,0.0,4.671,67.868
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1479.124,18.947,71.387,0.0,0.0,4.4,71.886
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1436.716,19.585,69.243,0.0,0.0,4.409,67.174
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1391.781,18.139,67.73,0.0,0.0,4.065,63.884
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1454.572,17.915,67.719,0.0,0.0,3.977,69.182
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1600.027,20.653,73.0,0.0,0.0,4.316,74.402
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1428.557,15.907,69.526,0.0,0.0,4.206,73.59
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1466.802,18.013,71.065,0.0,0.0,4.205,75.317
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1561.57,18.984,68.173,0.0,0.0,4.924,68.393
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1482.051,17.517,69.899,0.0,0.0,3.759,73.687
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1505.665,18.795,72.108,2.475,0.0,4.326,76.494
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1353.648,17.875,67.917,0.0,0.0,4.453,74.297
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1517.545,18.393,73.371,0.0,0.0,4.611,68.579
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1438.983,18.624,68.996,0.0,0.0,4.575,70.675
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1465.547,17.04,72.024,3.498,0.0,4.405,67.82
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1447.97,19.99,72.904,0.0,0.0,4.022,75.353
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,working,1558.99,19.544,70.291,0.0,0.0,3.792,72.186
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,idle,813.038,3.97,66.655,0.0,2.395,3.792,72.186
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,idle,830.169,4.29,64.588,0.0,3.552,3.792,72.186
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,idle,851.779,3.804,64.954,0.0,3.217,3.792,72.186
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,idle,845.251,3.719,64.098,0.0,4.5,3.792,72.186
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,idle,852.094,4.667,64.473,0.0,3.722,3.792,72.186
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,idle,869.627,3.692,62.48,0.0,5.565,3.792,72.186
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,idle,839.962,4.366,64.905,0.0,5.014,3.792,72.186
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,idle,815.482,3.938,66.665,0.0,5.628,3.792,72.186
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,idle,810.91,4.472,68.236,0.0,4.413,3.792,72.186
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,idle,804.768,4.345,62.353,0.0,4.245,3.792,72.186
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,idle,829.91,4.23,64.85,0.0,3.044,3.792,72.186
1,2026-07-09,CAT320-042,OP-104,heat,grading,rocky,idle,855.097,4.365,62.751,0.0,4.295,3.792,72.186
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1468.325,18.427,65.784,3.702,0.0,5.09,56.527
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1541.258,19.106,61.111,0.0,0.0,4.934,62.189
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1458.477,17.973,63.038,0.0,0.0,5.598,63.427
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1461.767,17.648,63.278,0.0,0.0,5.831,61.0
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1468.503,18.71,63.253,0.0,0.0,5.618,64.145
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1504.094,18.506,64.184,3.022,0.0,5.619,63.31
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1410.78,17.319,67.493,0.0,0.0,5.689,62.476
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1482.955,20.236,57.325,0.0,0.0,4.715,60.55
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1493.773,17.121,61.739,2.829,0.0,5.107,57.058
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1546.012,20.669,63.397,0.0,0.0,5.379,57.947
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1442.059,18.976,62.253,0.0,0.0,5.295,66.834
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1556.389,19.094,67.221,0.0,0.0,5.75,56.389
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1504.988,18.967,66.127,3.264,0.0,5.82,54.591
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1534.146,18.984,60.255,0.0,0.0,5.938,58.423
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1483.566,16.958,59.99,0.0,0.0,5.332,68.117
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1566.506,19.694,64.75,0.0,0.0,5.52,58.567
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1601.278,18.474,62.883,0.0,0.0,5.731,63.054
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1557.932,19.544,61.815,0.0,0.0,6.01,59.441
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1463.807,18.822,61.246,3.138,0.0,5.41,60.798
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1509.56,18.287,63.598,0.0,0.0,5.189,66.963
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1350.64,18.472,60.465,0.0,0.0,5.122,64.981
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1454.778,19.877,65.019,0.0,0.0,5.674,53.081
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1434.663,17.352,63.508,0.0,0.0,4.958,59.087
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1390.866,18.256,62.416,0.0,0.0,4.76,58.683
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1456.593,18.675,58.944,0.0,0.0,6.22,61.428
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1524.927,19.549,61.209,0.0,0.0,5.467,59.096
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1513.272,19.328,65.725,0.0,0.0,4.841,66.788
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1457.972,17.555,61.979,0.0,0.0,5.493,54.042
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1507.005,20.323,62.189,3.486,0.0,5.338,60.094
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1514.156,18.563,58.846,0.0,0.0,5.536,58.936
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1506.533,16.867,64.063,0.0,0.0,5.864,65.723
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1526.169,19.61,63.867,0.0,0.0,4.888,63.88
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1507.783,19.956,63.405,2.702,0.0,5.609,61.204
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1514.947,18.752,62.855,2.583,0.0,4.936,62.565
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1519.68,18.057,63.731,3.683,0.0,5.164,55.635
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1506.069,18.883,60.884,0.0,0.0,5.634,63.5
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1502.884,18.386,59.505,0.0,0.0,5.426,59.12
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1419.337,17.526,63.085,0.0,0.0,5.662,49.365
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1385.15,18.075,65.884,0.0,0.0,5.034,63.578
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1387.169,17.888,65.491,0.0,0.0,5.486,68.507
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1385.44,16.624,58.007,0.0,0.0,4.941,59.645
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,working,1563.666,21.47,62.324,0.0,0.0,4.859,61.539
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,idle,820.518,3.825,57.743,0.0,3.996,4.859,61.539
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,idle,857.648,3.623,55.141,0.0,5.108,4.859,61.539
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,idle,834.801,4.324,54.917,0.0,4.418,4.859,61.539
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,idle,859.16,4.393,55.749,0.0,11.534,4.859,61.539
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,idle,804.836,3.896,55.329,0.0,2.208,4.859,61.539
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,idle,811.595,4.303,56.811,0.0,4.908,4.859,61.539
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,idle,834.532,4.216,56.658,0.0,4.02,4.859,61.539
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,idle,799.34,3.64,56.66,0.0,2.783,4.859,61.539
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,idle,811.57,4.261,57.408,0.0,2.49,4.859,61.539
1,2026-07-10,CAT320-042,OP-104,clear,trenching,rocky,idle,815.217,4.463,54.803,0.0,4.898,4.859,61.539
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1459.978,18.283,67.933,2.676,0.0,5.132,54.154
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1497.391,19.85,69.742,0.0,0.0,5.281,58.175
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1533.122,16.523,68.159,0.0,0.0,5.181,54.669
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1539.521,18.94,74.434,0.0,0.0,5.499,53.124
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1485.103,19.682,69.887,0.0,0.0,5.756,54.227
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1512.974,20.075,73.904,0.0,0.0,5.315,62.375
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1550.815,19.392,70.041,0.0,0.0,5.336,63.384
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1455.247,16.826,68.798,0.0,0.0,5.338,56.482
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1473.903,18.808,67.748,0.0,0.0,4.814,61.512
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1509.799,20.453,69.894,0.0,0.0,5.094,59.168
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1540.401,18.277,68.067,0.0,0.0,4.999,60.775
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1537.4,18.206,69.33,0.0,0.0,4.33,58.256
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1398.392,17.43,71.123,0.0,0.0,5.474,57.554
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1498.079,20.11,66.187,0.0,0.0,4.953,55.934
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1513.963,19.745,72.636,0.0,0.0,5.976,54.414
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1478.599,17.607,68.276,0.0,0.0,5.268,50.545
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1566.584,19.483,72.297,0.0,0.0,5.202,58.061
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1471.506,18.786,72.823,3.307,0.0,5.13,60.0
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1543.075,20.542,70.345,0.0,0.0,5.405,59.432
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1428.477,18.061,70.727,2.957,0.0,5.243,62.884
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1441.272,19.796,69.98,0.0,0.0,5.343,55.825
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1512.976,19.367,69.835,0.0,0.0,6.091,60.481
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1582.386,19.086,72.109,0.0,0.0,5.63,54.794
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1598.945,20.942,70.637,0.0,0.0,5.724,63.676
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1424.061,20.091,68.723,0.0,0.0,5.408,60.715
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1499.351,18.387,68.357,0.0,0.0,5.102,52.165
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1462.513,19.764,72.551,0.0,0.0,5.678,62.83
1,2026-07-11,CAT320-042,OP-104,heat,trenching,soft,working,1534.971,19.789,74.368,0.0,0.0,4.97,58.318
